title,price,date,location_site,category_site,area,post_type,room_count,parking,mortgage,rent,elevator,warehouse,age
اپاتمان خام وکلیدنخورده درطالبخان مجتمع اراز,430000000.0,2023-08-18 08:53:43,east-azerbaijan,houses-apartments-for-sale,75.0,,1.0,,,,,,
کلنگی مرکز شهر,3500000000.0,2023-08-18 08:53:43,east-azerbaijan,houses-apartments-for-sale,230.0,خانه و کلنگی,4.0,,,,,,
100متر مسکونی ویلایی,750000000.0,2023-08-18 08:53:43,east-azerbaijan,houses-apartments-for-sale,100.0,خانه و کلنگی,1.0,,,,,,2.0
خانه دوطبقه در دارایی معاوضه با فهمیده,5000000000.0,2023-08-18 08:53:43,east-azerbaijan,houses-apartments-for-sale,250.0,خانه و کلنگی,3.0,True,,,,True,27.0
واحد 95 متری تحویل 4ماهه,2470000000.0,2023-08-18 08:53:43,east-azerbaijan,houses-apartments-for-sale,95.0,آپارتمان,2.0,True,,,True,True,
143 متر سند تک برگ خادم اباد شهریار,3950000000.0,2023-08-18 08:53:43,east-azerbaijan,houses-apartments-for-sale,143.0,آپارتمان,3.0,True,,,True,True,4.0
فروش حیاط درقاضی جهان,,2023-08-18 08:53:43,east-azerbaijan,houses-apartments-for-sale,160.0,خانه و کلنگی,2.0,,,,,True,10.0
آپارتمان شهرک امام علی مجتمع المهدی طبقه دوم با پارکینگ,960000000.0,2023-08-18 08:53:43,east-azerbaijan,houses-apartments-for-sale,95.0,آپارتمان,2.0,True,,,,,9.0
آپارتمان نوساز کلیدنخورده,5400000000.0,2023-08-18 08:53:43,east-azerbaijan,houses-apartments-for-sale,110.0,آپارتمان,3.0,True,,,True,True,
موقعیت خاص سرمایه گذاری در منطقه تجاری تجریش,24000000000.0,2023-08-18 08:53:44,east-azerbaijan,houses-apartments-for-sale,200.0,آپارتمان,3.0,True,,,,True,23.0
فروش خانه ویلایی,8000000000.0,2023-08-18 08:53:44,east-azerbaijan,houses-apartments-for-sale,450.0,خانه و کلنگی,3.0,True,,,,True,
طبقه 14 ویو کل تهران ابدی و مشجر 3تراس,13250000000.0,2023-08-18 08:53:44,east-azerbaijan,houses-apartments-for-sale,128.0,آپارتمان,3.0,True,,,True,True,
آپارتمان لوکس کلید اول تمیز,1300000000.0,2023-08-18 08:53:44,east-azerbaijan,houses-apartments-for-sale,95.0,آپارتمان,2.0,True,,,True,True,7.0
منزل مسکونی ویلایی شهرک نور,6500000000.0,2023-08-18 08:53:44,east-azerbaijan,houses-apartments-for-sale,200.0,خانه و کلنگی,2.0,,,,,,27.0
خانه حیاط دار 200متری یک طبقه،پشت بر 48متری،کوچه شهید احمدی,4200000000.0,2023-08-18 08:53:44,east-azerbaijan,houses-apartments-for-sale,200.0,خانه و کلنگی,2.0,True,,,,True,22.0
فروش آپارتمان 100 متر امام علی مجتمع عباسیه,1250000000.0,2023-08-18 08:53:44,east-azerbaijan,houses-apartments-for-sale,100.0,آپارتمان,2.0,True,,,True,True,10.0
آپارتمان 145 متر تک واحدی،امام حسن،کلید نخورده کلا 2 واحد,1550000000.0,2023-08-18 08:53:44,east-azerbaijan,houses-apartments-for-sale,145.0,آپارتمان,2.0,True,,,,True,
خانه کلنگی فروش بدون واسطه240متر,7700000000.0,2023-08-18 08:53:44,east-azerbaijan,houses-apartments-for-sale,240.0,خانه و کلنگی,4.0,True,,,,True,
فروش آپارتمان 130 متر در مراغه,2400000000.0,2023-08-18 08:53:44,east-azerbaijan,houses-apartments-for-sale,130.0,آپارتمان,2.0,True,,,True,True,9.0
فروش آپارتمان 170 متر در مراغه,,2023-08-18 08:53:45,east-azerbaijan,houses-apartments-for-sale,170.0,آپارتمان,3.0,True,,,True,True,
آپارتمان 230متر سه خواب ،تک واحدی،کلید نخورده،بالای شهر,8000000000.0,2023-08-18 08:53:45,east-azerbaijan,houses-apartments-for-sale,230.0,آپارتمان,3.0,True,,,True,True,
آپارتمان 105متر امام علی،سنددار، ارزشمند,1400000000.0,2023-08-18 08:53:45,east-azerbaijan,houses-apartments-for-sale,105.0,آپارتمان,2.0,True,,,True,True,6.0
فروش ساختمان 187 متر در شهرک ولیعصر کوی دانشکاه,4000000000.0,2023-08-18 08:53:45,east-azerbaijan,houses-apartments-for-sale,187.0,خانه و کلنگی,2.0,True,,,,,32.0
آپارتمان 150متر نوساز کلید نخورده ،مرکز شهر کوچه ریحان,2200000000.0,2023-08-18 08:53:45,east-azerbaijan,houses-apartments-for-sale,150.0,آپارتمان,2.0,True,,,True,True,1.0
فروش ویلایی 370 متر در مراغه شهرک سهند فازدو,,2023-08-18 08:53:45,east-azerbaijan,houses-apartments-for-sale,370.0,خانه و کلنگی,4.0,,,,,,
170متر شخصی می باشد,1700000000.0,2023-08-18 08:53:45,east-azerbaijan,houses-apartments-for-sale,170.0,,2.0,,,,,,
فروش ویلایی 180 متر در مراغه(شهرک سهندفازدو),2900000000.0,2023-08-18 08:53:45,east-azerbaijan,houses-apartments-for-sale,180.0,خانه و کلنگی,2.0,True,,,,True,2.0
فروش آپارتمان 120 متر نوسازکلیدنخورده در پونک,12000000000.0,2023-08-18 08:53:45,tehran-province,houses-apartments-for-sale,120.0,آپارتمان,2.0,True,,,True,True,
46متر/پارکینگ سندی/آسانسور/وام‌دار,1750000000.0,2023-08-18 08:53:45,tehran-province,houses-apartments-for-sale,46.0,آپارتمان,1.0,True,,,True,True,6.0
فروش آپارتمان 47 متر در فاز 1,,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,47.0,آپارتمان,1.0,True,,,,True,4.0
68متر/کم‌واحد/نورگیر/خوش‌نقشه/وام‌دار,1800000000.0,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,68.0,آپارتمان,1.0,,,,,True,11.0
آپارتمان فول 215 متری در نهضت خیابان 20 متری,8000000000.0,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,215.0,آپارتمان,3.0,True,,,True,True,5.0
43متر/سنددار/روبه‌نما/کم‌واحد,1830000000.0,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,43.0,آپارتمان,1.0,,,,,True,5.0
70متر/سنددار/روبه‌نما/کم‌واحد/آسانسور,2420000000.0,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,70.0,آپارتمان,2.0,,,,True,True,5.0
61متر/سنددار/روبه‌نما/کم‌واحد/پارکینگ,2600000000.0,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,61.0,آپارتمان,2.0,True,,,,True,5.0
آپارتمان 1000متر,,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,6000.0,آپارتمان,4.0,True,,,,True,10.0
گرگانجدید 154متری,4050000000.0,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,154.0,آپارتمان,3.0,True,,,True,True,
513متر ویلایی با120متر ساخت,1400000000.0,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,513.0,خانه و کلنگی,3.0,,,,,,17.0
آپارتمان صفر دو خواب115متر,1500000000.0,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,115.0,آپارتمان,2.0,,,,,True,
40متر، اندیشه، سند تک برگ، وام دار، فول دیزاین,1210000000.0,2023-08-18 08:53:46,tehran-province,houses-apartments-for-sale,40.0,آپارتمان,1.0,True,,,,True,7.0
آپارتمان 106 متری شهرک نگین,3200000000.0,2023-08-18 08:53:47,tehran-province,houses-apartments-for-sale,106.0,آپارتمان,3.0,True,,,True,,6.0
فروش آپارتمان 150 متر در دولت-کلاهدوز,27000000000.0,2023-08-18 08:53:47,tehran-province,houses-apartments-for-sale,150.0,آپارتمان,3.0,True,,,True,True,1.0
فروش آپارتمان 125 متر در دولت-کلاهدوز,18000000000.0,2023-08-18 08:53:47,tehran-province,houses-apartments-for-sale,125.0,آپارتمان,2.0,True,,,True,True,22.0
فروش آپارتمان 50 متر در شهریار,1580000000.0,2023-08-18 08:53:47,tehran-province,houses-apartments-for-sale,50.0,آپارتمان,1.0,True,,,True,True,6.0
فروش آپارتمان 85 متر در دولت-کلاهدوز,11500000000.0,2023-08-18 08:53:47,tehran-province,houses-apartments-for-sale,85.0,آپارتمان,2.0,True,,,True,True,14.0
فروش آپارتمان 89 متری/2خواب/سالن پرده خور/شهران,8900000000.0,2023-08-18 08:53:47,tehran-province,houses-apartments-for-sale,89.0,آپارتمان,2.0,True,,,True,True,1.0
فروش آپارتمان 51 متر در جیحون,3100000000.0,2023-08-18 08:53:47,tehran-province,houses-apartments-for-sale,51.0,آپارتمان,1.0,,,,,True,20.0
100 متر/ وام دار/ برج مجلل پارس/ دریاچه,1950000000.0,2023-08-18 08:53:47,tehran-province,houses-apartments-for-sale,100.0,آپارتمان,2.0,True,,,True,True,1.0
69متردوبر/2خواب/سند تکبرگ/اندیشه فاز یک,2040000000.0,2023-08-18 08:53:47,tehran-province,houses-apartments-for-sale,69.0,آپارتمان,2.0,True,,,,True,12.0
فروش آپارتمان 102 متر در بلوار فردوس غرب,10200000000.0,2023-08-18 08:53:47,tehran-province,houses-apartments-for-sale,102.0,آپارتمان,2.0,True,,,True,True,10.0
51متر طبقه دوم// خوش نقشه سندار,1200000000.0,2023-08-18 08:53:48,tehran-province,houses-apartments-for-sale,51.0,آپارتمان,1.0,True,,,True,True,7.0
فروش آپارتمان 120 متر در بلوار فردوس غرب,12500000000.0,2023-08-18 08:53:48,tehran-province,houses-apartments-for-sale,120.0,آپارتمان,2.0,True,,,True,True,1.0
فروش آپارتمان 68 متر در پونک,6500000000.0,2023-08-18 08:53:48,tehran-province,houses-apartments-for-sale,68.0,آپارتمان,2.0,True,,,True,True,13.0
115متر/دوخواب/کلید نخورده,13500000000.0,2023-08-18 08:53:48,tehran-province,houses-apartments-for-sale,115.0,آپارتمان,2.0,True,,,True,True,2.0
فروش آپارتمان 85 متر در ملارد,1000000000.0,2023-08-18 08:53:48,tehran-province,houses-apartments-for-sale,85.0,آپارتمان,2.0,True,,,,,8.0
فروش آپارتمان 140 متر در آذربایجان,12100000000.0,2023-08-18 08:53:48,tehran-province,houses-apartments-for-sale,140.0,آپارتمان,3.0,True,,,True,True,7.0
62متری/سرمایه گذاری/سند تک برگ/پارکینگ اختصاصی,1600000000.0,2023-08-18 08:53:48,tehran-province,houses-apartments-for-sale,61.0,آپارتمان,2.0,True,,,True,True,6.0
70 متر الماسی درخشان در قلب این شهر,2200000000.0,2023-08-18 08:53:48,tehran-province,houses-apartments-for-sale,70.0,آپارتمان,2.0,True,,,,True,5.0
رهن و اجاره,,2023-08-18 08:53:51,razavi-khorasan,house-apartment-for-rent,115.0,ویلا,2.0,True,400000000.0,7000000.0,,True,17.0
بندر رستمی موقعیت عالی سند تک برگ,980000000.0,2023-08-18 08:53:51,bushehr-province,houses-apartments-for-sale,312.0,خانه و کلنگی,2.0,,,,,,4.0
مطب جا افتاده,1950000000.0,2023-08-18 08:53:51,bushehr-province,houses-apartments-for-sale,59.0,آپارتمان,2.0,,,,True,,4.0
هتل آپارتمان,,2023-08-18 08:53:51,bushehr-province,house-apartment-for-rent,40.0,آپارتمان,0.0,,60000000.0,2500000.0,,,10.0
سویت طبقه هم کف,,2023-08-18 08:53:51,charmahal-bakhtiari,house-apartment-for-rent,80.0,خانه,0.0,,100000000.0,,,,7.0
آپارتمان کلید اول,,2023-08-18 08:53:51,charmahal-bakhtiari,house-apartment-for-rent,90.0,آپارتمان,1.0,True,130000000.0,,True,True,
دختر دانشجو هستم متقاضی خانه اجاره ای,,2023-08-18 08:53:51,south-khorasan,house-apartment-for-rent,40.0,آپارتمان,0.0,,15000000.0,3000000.0,,,22.0
اجاره اپارتمان,,2023-08-18 08:53:51,semnan-province,house-apartment-for-rent,90.0,آپارتمان,2.0,,200000000.0,,,True,12.0
واحد نقلی دانشجویی,,2023-08-18 08:53:52,semnan-province,house-apartment-for-rent,50.0,آپارتمان,1.0,,110000000.0,1500000.0,,,24.0
اجاره آپارتمان 4واحدی واحد اول طبقه همکف منطقه دردشت مهدیشهر,,2023-08-18 08:53:52,semnan-province,house-apartment-for-rent,65.0,آپارتمان,1.0,,70000000.0,1700000.0,,,4.0
رهن کامل آپارتمان,,2023-08-18 08:53:52,fars,house-apartment-for-rent,85.0,آپارتمان,2.0,,250000000.0,,,,8.0
اجاره آپارتمان 143 متر گلشهر,,2023-08-18 08:53:52,semnan-province,house-apartment-for-rent,143.0,آپارتمان,3.0,True,600000000.0,2000000.0,True,True,16.0
اجاره ویلایی شهرک البرز,,2023-08-18 08:53:52,semnan-province,house-apartment-for-rent,250.0,خانه,3.0,True,350000000.0,5500000.0,,True,15.0
دوخواب معالی آباد,,2023-08-18 08:53:52,fars,house-apartment-for-rent,125.0,آپارتمان,2.0,True,300000000.0,12000000.0,True,True,10.0
رهن و اجاره آپارتمان شیک و بزرگ شهرک انقلاب 155متر,,2023-08-18 08:53:53,fars,house-apartment-for-rent,155.0,آپارتمان,2.0,True,120000000.0,5000000.0,True,True,7.0
آپارتمان نوساز خیابان ایستگاه,,2023-08-18 08:53:53,semnan-province,house-apartment-for-rent,100.0,آپارتمان,2.0,True,200000000.0,5500000.0,True,,1.0
خانه ویلای نقنه,2400000000.0,2023-08-18 08:53:53,charmahal-bakhtiari,houses-apartments-for-sale,240.0,آپارتمان,2.0,True,,,,True,16.0
6تاواحدابه کم جمعیت امکانات مناسب همسایگان منطقه آرام,,2023-08-18 08:53:53,zanjan-province,house-apartment-for-rent,60.0,آپارتمان,2.0,True,,,,True,12.0
فروش منزل مسکونی,,2023-08-18 08:53:53,north-khorasan,houses-apartments-for-sale,160.0,آپارتمان,4.0,True,,,,,6.0
رهن کامل آپارتمان شیک و مجلل 65متر فول امکانات گلسار,,2023-08-18 08:53:54,zanjan-province,house-apartment-for-rent,64.0,آپارتمان,1.0,True,,,,True,6.0
130 متر در ناصر خسرو,,2023-08-18 08:53:54,zanjan-province,house-apartment-for-rent,130.0,آپارتمان,1.0,True,,,,True,10.0
یک واحد همراه با دوباب مغازه جمعا 160متر بنا. تازه ساخت,1500000000.0,2023-08-18 08:53:54,zanjan-province,houses-apartments-for-sale,80.0,آپارتمان,1.0,,,,,,1.0
فروش ویلایی 183 متر در مصلی,,2023-08-18 08:53:54,zanjan-province,houses-apartments-for-sale,183.0,خانه و کلنگی,3.0,True,,,,True,5.0
فروش ویلا 180 متر در شهرک شاهد، خان صنمی,,2023-08-18 08:53:54,zanjan-province,houses-apartments-for-sale,180.0,,2.0,,,,,,
فروش دو طبقه ورودی مجزا,,2023-08-18 08:53:54,zanjan-province,houses-apartments-for-sale,100.0,آپارتمان,1.0,,,,,True,9.0
اپارتمان 104متری علوم پزشکی,1200000000.0,2023-08-18 08:53:54,zanjan-province,houses-apartments-for-sale,104.0,آپارتمان,2.0,True,,,True,True,
فروش آپارتمان 85 متر در ابهر مرکز شهر،عراقی,,2023-08-18 08:53:55,zanjan-province,houses-apartments-for-sale,85.0,آپارتمان,2.0,True,,,,True,9.0
فروش ویلا 207 متر در شهرک شاهد خیابان پاسداران,,2023-08-18 08:53:55,zanjan-province,houses-apartments-for-sale,207.0,خانه و کلنگی,3.0,,,,,,17.0
فروش و معاوضه آپارتمان 200 متر در نواب، بخارایی,,2023-08-18 08:53:55,zanjan-province,houses-apartments-for-sale,200.0,آپارتمان,3.0,True,,,True,True,11.0
